event_time,event_type,event_name,action_name,user,request_params,resource_name,source_ip
2026-01-28T15:09:56,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.hr.table_010""}",main.hr.table_010,10.16.194.16
2026-01-28T11:53:54,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.ml.table_015""}",main.ml.table_015,10.109.27.55
2026-01-28T00:51:47,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.finance.table_008""}",main.finance.table_008,10.129.90.22
2026-01-28T04:04:43,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.finance.table_002""}",main.finance.table_002,10.152.231.224
2026-01-28T13:35:49,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.hr.table_028""}",dev.hr.table_028,10.132.94.213
2026-01-28T01:06:18,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.hr.table_013""}",dev.hr.table_013,10.175.152.43
2026-01-28T06:23:50,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.ml.table_015""}",main.ml.table_015,10.243.82.248
2026-01-28T22:29:49,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.sales.table_022""}",dev.sales.table_022,10.199.5.144
2026-01-28T19:13:33,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.hr.table_021""}",dev.hr.table_021,10.74.165.171
2026-01-28T23:50:42,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""prod.ml.table_023""}",prod.ml.table_023,10.162.7.39
2026-01-28T14:10:04,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.hr.table_010""}",main.hr.table_010,10.58.208.68
2026-01-28T16:49:18,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.sales.table_014""}",dev.sales.table_014,10.64.230.164
2026-01-28T18:06:39,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""prod.ml.table_023""}",prod.ml.table_023,10.96.215.179
2026-01-28T17:52:51,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.finance.table_012""}",dev.finance.table_012,10.110.178.54
2026-01-28T06:46:23,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""prod.sales.table_000""}",prod.sales.table_000,10.189.186.5
2026-01-29T09:34:16,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.sales.table_003""}",main.sales.table_003,10.255.233.106
2026-01-29T13:24:00,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.finance.table_017""}",main.finance.table_017,10.218.171.30
2026-01-29T05:31:19,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.hr.table_005""}",main.hr.table_005,10.83.223.98
2026-01-29T09:57:41,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.hr.table_021""}",dev.hr.table_021,10.223.145.180
2026-01-29T19:58:30,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.finance.table_002""}",main.finance.table_002,10.53.45.167
2026-01-29T00:42:04,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.sales.table_003""}",main.sales.table_003,10.254.51.163
2026-01-29T14:34:21,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.ops.table_001""}",main.ops.table_001,10.148.215.55
2026-01-29T07:53:02,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.finance.table_012""}",dev.finance.table_012,10.58.100.220
2026-01-29T15:08:29,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.sales.table_025""}",dev.sales.table_025,10.237.211.233
2026-01-29T20:48:02,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.finance.table_012""}",dev.finance.table_012,10.3.191.201
2026-01-29T07:34:38,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.hr.table_028""}",dev.hr.table_028,10.135.157.215
2026-01-29T13:45:57,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.hr.table_028""}",dev.hr.table_028,10.212.16.4
2026-01-29T00:10:28,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""prod.ops.table_026""}",prod.ops.table_026,10.162.171.44
2026-01-29T18:29:21,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.finance.table_012""}",dev.finance.table_012,10.98.201.213
2026-01-29T01:54:42,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.hr.table_013""}",dev.hr.table_013,10.65.199.251
2026-01-29T23:11:51,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.hr.table_010""}",main.hr.table_010,10.81.223.60
2026-01-29T03:48:28,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.ops.table_016""}",dev.ops.table_016,10.60.200.216
2026-01-29T20:17:45,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.hr.table_005""}",main.hr.table_005,10.165.104.24
2026-01-29T02:01:45,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.ops.table_020""}",main.ops.table_020,10.78.14.159
2026-01-29T22:37:06,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.finance.table_002""}",main.finance.table_002,10.195.12.191
2026-01-29T23:08:54,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.ops.table_020""}",main.ops.table_020,10.183.95.62
2026-01-29T20:15:08,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.finance.table_017""}",main.finance.table_017,10.125.193.198
2026-01-29T08:45:00,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.finance.table_002""}",main.finance.table_002,10.73.11.164
2026-01-29T18:59:10,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.sales.table_014""}",dev.sales.table_014,10.62.54.37
2026-01-29T09:17:53,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.finance.table_002""}",main.finance.table_002,10.39.253.217
2026-01-29T11:57:13,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.sales.table_003""}",main.sales.table_003,10.251.11.106
2026-01-29T02:33:12,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.finance.table_002""}",main.finance.table_002,10.107.214.97
2026-01-29T10:43:15,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.sales.table_025""}",dev.sales.table_025,10.82.92.77
2026-01-29T00:12:11,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.ops.table_020""}",main.ops.table_020,10.16.60.250
2026-01-29T10:23:40,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.ml.table_019""}",main.ml.table_019,10.2.81.134
2026-01-29T23:17:22,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.sales.table_006""}",dev.sales.table_006,10.15.11.133
2026-01-29T16:51:56,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""prod.hr.table_027""}",prod.hr.table_027,10.186.58.231
2026-01-29T06:02:00,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.sales.table_007""}",main.sales.table_007,10.42.64.69
2026-01-29T08:32:52,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.finance.table_002""}",main.finance.table_002,10.178.150.120
2026-01-29T23:55:13,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.ops.table_016""}",dev.ops.table_016,10.204.98.65
2026-01-29T05:13:30,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.hr.table_028""}",dev.hr.table_028,10.143.201.27
2026-01-29T18:54:08,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""prod.hr.table_009""}",prod.hr.table_009,10.84.105.245
2026-01-29T23:33:18,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.sales.table_014""}",dev.sales.table_014,10.216.139.209
2026-01-29T10:42:31,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.finance.table_012""}",dev.finance.table_012,10.219.102.146
2026-01-30T11:43:11,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.sales.table_014""}",dev.sales.table_014,10.85.17.246
2026-01-30T16:17:16,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""prod.hr.table_009""}",prod.hr.table_009,10.180.203.8
2026-01-30T03:12:16,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.hr.table_013""}",dev.hr.table_013,10.95.183.63
2026-01-30T02:14:41,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.hr.table_011""}",main.hr.table_011,10.74.160.32
2026-01-30T00:21:44,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.sales.table_022""}",dev.sales.table_022,10.168.109.120
2026-01-30T18:54:17,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.sales.table_007""}",main.sales.table_007,10.33.197.73
2026-01-30T19:14:29,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.sales.table_003""}",main.sales.table_003,10.142.38.147
2026-01-30T20:28:47,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.hr.table_013""}",dev.hr.table_013,10.162.163.51
2026-01-30T06:03:23,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.ml.table_015""}",main.ml.table_015,10.23.140.108
2026-01-30T03:08:28,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.ml.table_019""}",main.ml.table_019,10.167.196.61
2026-01-30T18:01:27,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.ops.table_020""}",main.ops.table_020,10.2.236.73
2026-01-30T04:57:27,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.ops.table_001""}",main.ops.table_001,10.20.172.166
2026-01-30T00:04:44,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""prod.ops.table_026""}",prod.ops.table_026,10.212.154.71
2026-01-30T10:51:27,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.finance.table_002""}",main.finance.table_002,10.160.252.157
2026-01-30T01:26:51,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.sales.table_014""}",dev.sales.table_014,10.252.62.216
2026-01-30T11:42:11,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.sales.table_007""}",main.sales.table_007,10.24.5.36
2026-01-30T03:22:02,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""prod.ml.table_023""}",prod.ml.table_023,10.223.115.44
2026-01-30T02:13:02,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.sales.table_025""}",dev.sales.table_025,10.188.2.240
2026-01-30T22:59:15,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.hr.table_028""}",dev.hr.table_028,10.22.56.13
2026-01-30T09:05:07,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.sales.table_022""}",dev.sales.table_022,10.194.138.179
2026-01-30T05:09:24,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.sales.table_003""}",main.sales.table_003,10.64.163.221
2026-01-30T04:51:24,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""prod.hr.table_027""}",prod.hr.table_027,10.211.228.172
2026-01-30T03:35:37,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.sales.table_018""}",dev.sales.table_018,10.244.250.250
2026-01-30T08:21:58,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.ml.table_015""}",main.ml.table_015,10.115.47.68
2026-01-30T09:48:33,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.finance.table_017""}",main.finance.table_017,10.124.105.178
2026-01-30T02:05:07,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.ops.table_001""}",main.ops.table_001,10.108.6.172
2026-01-30T06:31:57,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.sales.table_006""}",dev.sales.table_006,10.249.53.88
2026-01-30T06:55:34,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.ops.table_016""}",dev.ops.table_016,10.160.159.182
2026-01-30T14:44:44,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.ops.table_016""}",dev.ops.table_016,10.54.66.57
2026-01-30T11:26:19,access,table_access,commandSubmit,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""prod.hr.table_027""}",prod.hr.table_027,10.103.204.49
2026-01-30T02:18:58,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.hr.table_021""}",dev.hr.table_021,10.157.52.38
2026-01-30T14:59:48,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.sales.table_003""}",main.sales.table_003,10.123.8.229
2026-01-30T14:12:46,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""main.ml.table_015""}",main.ml.table_015,10.231.180.68
2026-01-30T03:37:34,access,table_access,getTable,"{""email"": ""user00@example.com"", ""name"": ""User00""}","{""full_name_arg"": ""dev.hr.table_013""}",dev.hr.table_013,10.108.77.102
